"Username","Response.Response","Stimuli.Answer","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Procedure.Shuffle.1","source"
"M20337240_kg","leg","leg",1,"Read","grill","Study2","M","Study Phase2",7158,"Recall2","MSU"
"M20337746_mr","","leg",1,"Read","grill","Study2","M","Study Phase2",3242,"Recall2","MSU"
"M20339580","","leg",1,"Read","grill","Study2","M","Study Phase2",404,"Recall2","MSU"
"M20340664_ld","meat","leg",1,"Read","grill","Study2","M","Study Phase2",209,"Recall2","MSU"
"M20340883_pem","leg","leg",1,"Read","grill","Study2","M","Study Phase2",6367,"Recall2","MSU"
"M20342121","steak","leg",1,"Read","grill","Study2","M","Study Phase2",2668,"Recall2","MSU"
"M20343281ega","leg","leg",1,"Read","grill","Study2","M","Study Phase2",20761,"Recall2","MSU"
"M20346108TM","","leg",1,"Read","grill","Study2","M","Study Phase2",390,"Recall2","MSU"
"M20346509_saja","leg","leg",1,"Read","grill","Study2","M","Study Phase2",5176,"Recall2","MSU"
"M20346883","","leg",1,"Read","grill","Study2","M","Study Phase2",3386,"Recall2","MSU"
"M20347444_cmb","","leg",1,"Read","grill","Study2","M","Study Phase2",4383,"Recall2","MSU"
"20339972JT","car","car",1,"Read","happy","Study2","U","Study Phase2",1910,"Recall2","MSU"
"M20323021_nn","car","car",1,"Read","happy","Study2","U","Study Phase2",4395,"Recall2","MSU"
"M20327479I.M.","bugs","car",1,"Read","happy","Study2","U","Study Phase2",1214,"Recall2","MSU"
"M20337240_kg","car","car",1,"Read","happy","Study2","U","Study Phase2",35559,"Recall2","MSU"
"M20337746_mr","car","car",1,"Read","happy","Study2","U","Study Phase2",3156,"Recall2","MSU"
"M20339580","car","car",1,"Read","happy","Study2","U","Study Phase2",525,"Recall2","MSU"
"M20340664_ld","car","car",1,"Read","happy","Study2","U","Study Phase2",4530,"Recall2","MSU"
"M20340883_pem","","car",1,"Read","happy","Study2","U","Study Phase2",8359,"Recall2","MSU"
"M20342121","face","car",1,"Read","happy","Study2","U","Study Phase2",10317,"Recall2","MSU"
"M20343281ega","car","car",1,"Read","happy","Study2","U","Study Phase2",29828,"Recall2","MSU"
"M20346108TM","car","car",1,"Read","happy","Study2","U","Study Phase2",6745,"Recall2","MSU"
"M20346509_saja","car","car",1,"Read","happy","Study2","U","Study Phase2",5626,"Recall2","MSU"
"M20346883","sad","car",1,"Read","happy","Study2","U","Study Phase2",2863,"Recall2","MSU"
"M20347444_cmb","car","car",1,"Read","happy","Study2","U","Study Phase2",3693,"Recall2","MSU"
"20339972JT","bird","bird",1,"Read","heavy","Study2","M","Study Phase2",1967,"Recall2","MSU"
"M20323021_nn","car","bird",1,"Read","heavy","Study2","M","Study Phase2",2785,"Recall2","MSU"
"M20327479I.M.","bird","bird",1,"Read","heavy","Study2","M","Study Phase2",1495,"Recall2","MSU"
"M20337240_kg","dog","bird",1,"Read","heavy","Study2","M","Study Phase2",1537,"Recall2","MSU"
"M20337746_mr","bird","bird",1,"Read","heavy","Study2","M","Study Phase2",7105,"Recall2","MSU"
"M20339580","bird ","bird",1,"Read","heavy","Study2","M","Study Phase2",584,"Recall2","MSU"
"M20340664_ld","bird","bird",1,"Read","heavy","Study2","M","Study Phase2",7342,"Recall2","MSU"
"M20340883_pem","","bird",1,"Read","heavy","Study2","M","Study Phase2",7194,"Recall2","MSU"
"M20342121","metal","bird",1,"Read","heavy","Study2","M","Study Phase2",6993,"Recall2","MSU"
"M20343281ega","bird","bird",1,"Read","heavy","Study2","M","Study Phase2",10029,"Recall2","MSU"
"M20346108TM","bird","bird",1,"Read","heavy","Study2","M","Study Phase2",6957,"Recall2","MSU"
"M20346509_saja","bird","bird",1,"Read","heavy","Study2","M","Study Phase2",7040,"Recall2","MSU"
"M20346883","","bird",1,"Read","heavy","Study2","M","Study Phase2",1086,"Recall2","MSU"
"M20347444_cmb","","bird",1,"Read","heavy","Study2","M","Study Phase2",4305,"Recall2","MSU"
"20339972JT","cow","cow",1,"Read","herd","Study2","F","Study Phase2",1965,"Recall2","MSU"
"M20323021_nn","horn ","cow",1,"Read","herd","Study2","F","Study Phase2",1135,"Recall2","MSU"
"M20327479I.M.","ear","cow",1,"Read","herd","Study2","F","Study Phase2",1874,"Recall2","MSU"
"M20337240_kg","cow","cow",1,"Read","herd","Study2","F","Study Phase2",1143,"Recall2","MSU"
"M20337746_mr","cows","cow",1,"Read","herd","Study2","F","Study Phase2",2425,"Recall2","MSU"
"M20339580","","cow",1,"Read","herd","Study2","F","Study Phase2",527,"Recall2","MSU"
"M20340664_ld","tree","cow",1,"Read","herd","Study2","F","Study Phase2",5204,"Recall2","MSU"
"M20340883_pem","cow","cow",1,"Read","herd","Study2","F","Study Phase2",4175,"Recall2","MSU"
"M20342121","cow","cow",1,"Read","herd","Study2","F","Study Phase2",1192,"Recall2","MSU"
"M20343281ega","cow","cow",1,"Read","herd","Study2","F","Study Phase2",17052,"Recall2","MSU"
"M20346108TM","","cow",1,"Read","herd","Study2","F","Study Phase2",496,"Recall2","MSU"
"M20346509_saja","cow","cow",1,"Read","herd","Study2","F","Study Phase2",5517,"Recall2","MSU"
"M20346883","sheep","cow",1,"Read","herd","Study2","F","Study Phase2",1567,"Recall2","MSU"
"M20347444_cmb","cow","cow",1,"Read","herd","Study2","F","Study Phase2",3184,"Recall2","MSU"
"20339972JT","sting","sting",1,"Read","hornet","Study2","F","Study Phase2",1929,"Recall2","MSU"
"M20323021_nn","","sting",1,"Read","hornet","Study2","F","Study Phase2",3389,"Recall2","MSU"
"M20327479I.M.","bug","sting",1,"Read","hornet","Study2","F","Study Phase2",2075,"Recall2","MSU"
"M20337240_kg","","sting",1,"Read","hornet","Study2","F","Study Phase2",7871,"Recall2","MSU"
"M20337746_mr","sting","sting",1,"Read","hornet","Study2","F","Study Phase2",1594,"Recall2","MSU"
"M20339580","","sting",1,"Read","hornet","Study2","F","Study Phase2",489,"Recall2","MSU"
"M20340664_ld","sting","sting",1,"Read","hornet","Study2","F","Study Phase2",4985,"Recall2","MSU"
"M20340883_pem","sting","sting",1,"Read","hornet","Study2","F","Study Phase2",2568,"Recall2","MSU"
"M20342121","sting ","sting",1,"Read","hornet","Study2","F","Study Phase2",9117,"Recall2","MSU"
"M20343281ega","sting","sting",1,"Read","hornet","Study2","F","Study Phase2",17619,"Recall2","MSU"
"M20346108TM","sting","sting",1,"Read","hornet","Study2","F","Study Phase2",1370,"Recall2","MSU"
"M20346509_saja","sting","sting",1,"Read","hornet","Study2","F","Study Phase2",9101,"Recall2","MSU"
"M20346883","sting","sting",1,"Read","hornet","Study2","F","Study Phase2",3295,"Recall2","MSU"
"M20347444_cmb","sting","sting",1,"Read","hornet","Study2","F","Study Phase2",3963,"Recall2","MSU"
"20339972JT","smell","smell",1,"Read","incense","Study2","F","Study Phase2",2017,"Recall2","MSU"
"M20323021_nn","","smell",1,"Read","incense","Study2","F","Study Phase2",4729,"Recall2","MSU"
"M20327479I.M.","smells","smell",1,"Read","incense","Study2","F","Study Phase2",1993,"Recall2","MSU"
"M20337240_kg","smell","smell",1,"Read","incense","Study2","F","Study Phase2",123984,"Recall2","MSU"
"M20337746_mr","smell","smell",1,"Read","incense","Study2","F","Study Phase2",3404,"Recall2","MSU"
"M20339580","","smell",1,"Read","incense","Study2","F","Study Phase2",453,"Recall2","MSU"
"M20340664_ld","smell","smell",1,"Read","incense","Study2","F","Study Phase2",8826,"Recall2","MSU"
"M20340883_pem","smell","smell",1,"Read","incense","Study2","F","Study Phase2",2964,"Recall2","MSU"
"M20342121","smell","smell",1,"Read","incense","Study2","F","Study Phase2",10290,"Recall2","MSU"
"M20343281ega","smell","smell",1,"Read","incense","Study2","F","Study Phase2",13097,"Recall2","MSU"
"M20346108TM","smell","smell",1,"Read","incense","Study2","F","Study Phase2",6829,"Recall2","MSU"
"M20346509_saja","smell","smell",1,"Read","incense","Study2","F","Study Phase2",9602,"Recall2","MSU"
"M20346883","smell","smell",1,"Read","incense","Study2","F","Study Phase2",1188,"Recall2","MSU"
"M20347444_cmb","smell","smell",1,"Read","incense","Study2","F","Study Phase2",4957,"Recall2","MSU"
"20339972JT","vase","vase",1,"Read","king","Study2","U","Study Phase2",1757,"Recall2","MSU"
"M20323021_nn","","vase",1,"Read","king","Study2","U","Study Phase2",5505,"Recall2","MSU"
"M20327479I.M.","queen","vase",1,"Read","king","Study2","U","Study Phase2",1070,"Recall2","MSU"
"M20337240_kg","throne","vase",1,"Read","king","Study2","U","Study Phase2",1653,"Recall2","MSU"
"M20337746_mr","vase","vase",1,"Read","king","Study2","U","Study Phase2",7557,"Recall2","MSU"
"M20339580","","vase",1,"Read","king","Study2","U","Study Phase2",518,"Recall2","MSU"
"M20340664_ld","vase","vase",1,"Read","king","Study2","U","Study Phase2",3970,"Recall2","MSU"
"M20340883_pem","vase","vase",1,"Read","king","Study2","U","Study Phase2",8068,"Recall2","MSU"
"M20342121","queen ","vase",1,"Read","king","Study2","U","Study Phase2",1751,"Recall2","MSU"
"M20343281ega","vase","vase",1,"Read","king","Study2","U","Study Phase2",18021,"Recall2","MSU"
"M20346108TM","","vase",1,"Read","king","Study2","U","Study Phase2",860,"Recall2","MSU"
"M20346509_saja","","vase",1,"Read","king","Study2","U","Study Phase2",6031,"Recall2","MSU"
"M20346883","prince","vase",1,"Read","king","Study2","U","Study Phase2",13312,"Recall2","MSU"
"M20347444_cmb","vase","vase",1,"Read","king","Study2","U","Study Phase2",4268,"Recall2","MSU"
"20339972JT","baseball","baseball",1,"Read","league","Study2","F","Study Phase2",1976,"Recall2","MSU"
"M20323021_nn","baseball","baseball",1,"Read","league","Study2","F","Study Phase2",4241,"Recall2","MSU"
"M20327479I.M.","baseball","baseball",1,"Read","league","Study2","F","Study Phase2",2212,"Recall2","MSU"
"M20337240_kg","baseball","baseball",1,"Read","league","Study2","F","Study Phase2",7780,"Recall2","MSU"
"M20337746_mr","baseball","baseball",1,"Read","league","Study2","F","Study Phase2",4091,"Recall2","MSU"
"M20339580","baseball ","baseball",1,"Read","league","Study2","F","Study Phase2",475,"Recall2","MSU"
"M20340664_ld","baseball","baseball",1,"Read","league","Study2","F","Study Phase2",20553,"Recall2","MSU"
"M20340883_pem","baseball?","baseball",1,"Read","league","Study2","F","Study Phase2",3024,"Recall2","MSU"
"M20342121","ball","baseball",1,"Read","league","Study2","F","Study Phase2",1933,"Recall2","MSU"
"M20343281ega","baseball","baseball",1,"Read","league","Study2","F","Study Phase2",16660,"Recall2","MSU"
"M20346108TM","baseball","baseball",1,"Read","league","Study2","F","Study Phase2",9442,"Recall2","MSU"
"M20346509_saja","","baseball",1,"Read","league","Study2","F","Study Phase2",7441,"Recall2","MSU"
"M20346883","justice","baseball",1,"Read","league","Study2","F","Study Phase2",1897,"Recall2","MSU"
"M20347444_cmb","baseball","baseball",1,"Read","league","Study2","F","Study Phase2",4763,"Recall2","MSU"
"20339972JT","toil","toil",1,"Read","lease","Study2","U","Study Phase2",1977,"Recall2","MSU"
"M20323021_nn","van ","toil",1,"Read","lease","Study2","U","Study Phase2",7043,"Recall2","MSU"
"M20327479I.M.","record","toil",1,"Read","lease","Study2","U","Study Phase2",1431,"Recall2","MSU"
"M20337240_kg","form","toil",1,"Read","lease","Study2","U","Study Phase2",25325,"Recall2","MSU"
"M20337746_mr","","toil",1,"Read","lease","Study2","U","Study Phase2",4047,"Recall2","MSU"
"M20339580","","toil",1,"Read","lease","Study2","U","Study Phase2",356,"Recall2","MSU"
"M20340664_ld","house","toil",1,"Read","lease","Study2","U","Study Phase2",5815,"Recall2","MSU"
"M20340883_pem","toil","toil",1,"Read","lease","Study2","U","Study Phase2",3459,"Recall2","MSU"
"M20342121","apartment","toil",1,"Read","lease","Study2","U","Study Phase2",5664,"Recall2","MSU"
"M20343281ega","toil","toil",1,"Read","lease","Study2","U","Study Phase2",17138,"Recall2","MSU"
"M20346108TM","toil","toil",1,"Read","lease","Study2","U","Study Phase2",5340,"Recall2","MSU"
"M20346509_saja","toil","toil",1,"Read","lease","Study2","U","Study Phase2",6080,"Recall2","MSU"
"M20346883","","toil",1,"Read","lease","Study2","U","Study Phase2",1001,"Recall2","MSU"
"M20347444_cmb","","toil",1,"Read","lease","Study2","U","Study Phase2",4308,"Recall2","MSU"
"20339972JT","children","children",1,"Read","mirror","Study2","U","Study Phase2",1886,"Recall2","MSU"
"M20323021_nn","children ","children",1,"Read","mirror","Study2","U","Study Phase2",1810,"Recall2","MSU"
"M20327479I.M.","fun","children",1,"Read","mirror","Study2","U","Study Phase2",1471,"Recall2","MSU"
"M20337240_kg","window","children",1,"Read","mirror","Study2","U","Study Phase2",2270,"Recall2","MSU"
"M20337746_mr","children","children",1,"Read","mirror","Study2","U","Study Phase2",6422,"Recall2","MSU"
"M20339580","children ","children",1,"Read","mirror","Study2","U","Study Phase2",389,"Recall2","MSU"
"M20340664_ld","children","children",1,"Read","mirror","Study2","U","Study Phase2",10675,"Recall2","MSU"
"M20340883_pem","children","children",1,"Read","mirror","Study2","U","Study Phase2",5971,"Recall2","MSU"
"M20342121","image ","children",1,"Read","mirror","Study2","U","Study Phase2",4056,"Recall2","MSU"
"M20343281ega","children","children",1,"Read","mirror","Study2","U","Study Phase2",14100,"Recall2","MSU"
"M20346108TM","children ","children",1,"Read","mirror","Study2","U","Study Phase2",8307,"Recall2","MSU"
"M20346509_saja","children","children",1,"Read","mirror","Study2","U","Study Phase2",6744,"Recall2","MSU"
"M20346883","reality","children",1,"Read","mirror","Study2","U","Study Phase2",1915,"Recall2","MSU"
"M20347444_cmb","children","children",1,"Read","mirror","Study2","U","Study Phase2",4676,"Recall2","MSU"
"20339972JT","court","court",1,"Read","nurse","Study2","M","Study Phase2",1887,"Recall2","MSU"
"M20323021_nn","court","court",1,"Read","nurse","Study2","M","Study Phase2",2591,"Recall2","MSU"
"M20327479I.M.","doctor","court",1,"Read","nurse","Study2","M","Study Phase2",1537,"Recall2","MSU"
"M20337240_kg","","court",1,"Read","nurse","Study2","M","Study Phase2",1144,"Recall2","MSU"
"M20337746_mr","court","court",1,"Read","nurse","Study2","M","Study Phase2",3873,"Recall2","MSU"
"M20339580","court ","court",1,"Read","nurse","Study2","M","Study Phase2",410,"Recall2","MSU"
"M20340664_ld","court","court",1,"Read","nurse","Study2","M","Study Phase2",5962,"Recall2","MSU"
"M20340883_pem","court","court",1,"Read","nurse","Study2","M","Study Phase2",5253,"Recall2","MSU"
"M20342121","court","court",1,"Read","nurse","Study2","M","Study Phase2",3011,"Recall2","MSU"
"M20343281ega","court","court",1,"Read","nurse","Study2","M","Study Phase2",14293,"Recall2","MSU"
"M20346108TM","","court",1,"Read","nurse","Study2","M","Study Phase2",1345,"Recall2","MSU"
"M20346509_saja","","court",1,"Read","nurse","Study2","M","Study Phase2",5156,"Recall2","MSU"
"M20346883","court","court",1,"Read","nurse","Study2","M","Study Phase2",1415,"Recall2","MSU"
"M20347444_cmb","court","court",1,"Read","nurse","Study2","M","Study Phase2",3264,"Recall2","MSU"
"20339972JT","weave","weave",1,"Read","oven","Study2","M","Study Phase2",1638,"Recall2","MSU"
"M20323021_nn","weaves","weave",1,"Read","oven","Study2","M","Study Phase2",1300,"Recall2","MSU"
"M20327479I.M.","heat","weave",1,"Read","oven","Study2","M","Study Phase2",1920,"Recall2","MSU"
"M20337240_kg","top","weave",1,"Read","oven","Study2","M","Study Phase2",24493,"Recall2","MSU"
"M20337746_mr","weaving","weave",1,"Read","oven","Study2","M","Study Phase2",6740,"Recall2","MSU"
"M20339580","weave","weave",1,"Read","oven","Study2","M","Study Phase2",485,"Recall2","MSU"
"M20340664_ld","weave","weave",1,"Read","oven","Study2","M","Study Phase2",5266,"Recall2","MSU"
"M20340883_pem","","weave",1,"Read","oven","Study2","M","Study Phase2",2734,"Recall2","MSU"
"M20342121","bake","weave",1,"Read","oven","Study2","M","Study Phase2",5983,"Recall2","MSU"
"M20343281ega","weave","weave",1,"Read","oven","Study2","M","Study Phase2",13373,"Recall2","MSU"
"M20346108TM","","weave",1,"Read","oven","Study2","M","Study Phase2",420,"Recall2","MSU"
"M20346509_saja","weave","weave",1,"Read","oven","Study2","M","Study Phase2",7100,"Recall2","MSU"
"M20346883","on","weave",1,"Read","oven","Study2","M","Study Phase2",1658,"Recall2","MSU"
"M20347444_cmb","","weave",1,"Read","oven","Study2","M","Study Phase2",4543,"Recall2","MSU"
"20339972JT","dog","dog",1,"Read","pants","Study2","M","Study Phase2",1965,"Recall2","MSU"
"M20323021_nn","dog","dog",1,"Read","pants","Study2","M","Study Phase2",46865,"Recall2","MSU"
"M20327479I.M.","rose","dog",1,"Read","pants","Study2","M","Study Phase2",1268,"Recall2","MSU"
"M20337240_kg","","dog",1,"Read","pants","Study2","M","Study Phase2",1006,"Recall2","MSU"
"M20337746_mr","","dog",1,"Read","pants","Study2","M","Study Phase2",1697,"Recall2","MSU"
"M20339580","","dog",1,"Read","pants","Study2","M","Study Phase2",464,"Recall2","MSU"
"M20340664_ld","long","dog",1,"Read","pants","Study2","M","Study Phase2",7807,"Recall2","MSU"
"M20340883_pem","dog","dog",1,"Read","pants","Study2","M","Study Phase2",7141,"Recall2","MSU"
"M20342121","clothes","dog",1,"Read","pants","Study2","M","Study Phase2",1432,"Recall2","MSU"
"M20343281ega","dog","dog",1,"Read","pants","Study2","M","Study Phase2",15959,"Recall2","MSU"
"M20346108TM","","dog",1,"Read","pants","Study2","M","Study Phase2",474,"Recall2","MSU"
"M20346509_saja","dog","dog",1,"Read","pants","Study2","M","Study Phase2",5636,"Recall2","MSU"
"M20346883","shirt","dog",1,"Read","pants","Study2","M","Study Phase2",2242,"Recall2","MSU"
"M20347444_cmb","","dog",1,"Read","pants","Study2","M","Study Phase2",3509,"Recall2","MSU"
"20339972JT","clutter","clutter",1,"Read","push","Study2","U","Study Phase2",2004,"Recall2","MSU"
"M20323021_nn","","clutter",1,"Read","push","Study2","U","Study Phase2",4170,"Recall2","MSU"
"M20327479I.M.","past","clutter",1,"Read","push","Study2","U","Study Phase2",1307,"Recall2","MSU"
"M20337240_kg","pull","clutter",1,"Read","push","Study2","U","Study Phase2",2312,"Recall2","MSU"
"M20337746_mr","pull","clutter",1,"Read","push","Study2","U","Study Phase2",4728,"Recall2","MSU"
"M20339580","","clutter",1,"Read","push","Study2","U","Study Phase2",622,"Recall2","MSU"
"M20340664_ld","baby","clutter",1,"Read","push","Study2","U","Study Phase2",5130,"Recall2","MSU"
"M20340883_pem","clutter","clutter",1,"Read","push","Study2","U","Study Phase2",7247,"Recall2","MSU"
"M20342121","strat","clutter",1,"Read","push","Study2","U","Study Phase2",8024,"Recall2","MSU"
"M20343281ega","clutter","clutter",1,"Read","push","Study2","U","Study Phase2",17238,"Recall2","MSU"
"M20346108TM","","clutter",1,"Read","push","Study2","U","Study Phase2",6341,"Recall2","MSU"
"M20346509_saja","clutter","clutter",1,"Read","push","Study2","U","Study Phase2",8768,"Recall2","MSU"
"M20346883","pull","clutter",1,"Read","push","Study2","U","Study Phase2",900,"Recall2","MSU"
"M20347444_cmb","","clutter",1,"Read","push","Study2","U","Study Phase2",3716,"Recall2","MSU"
"20339972JT","plant","plant",1,"Read","rake","Study2","M","Study Phase2",2030,"Recall2","MSU"
"M20323021_nn","","plant",1,"Read","rake","Study2","M","Study Phase2",10675,"Recall2","MSU"
