"id","encoding","direction","Response.RT","score","experiment"
"w10142718_ec","JOL","M",2793,0,"Ex1A"
"w10153807_MLP","JOL","M",6208,100,"Ex1A"
"w10157774HB","JOL","M",2589,0,"Ex1A"
"W10172829OA","JOL","M",5871,100,"Ex1A"
"W10174596_jw","JOL","M",2756,0,"Ex1A"
"w985404_djb","JOL","M",52486,0,"Ex1A"
"10111256JA","JOL","M",7973,0,"Ex1A"
"w10042447_keo","JOL","M",4189,0,"Ex1A"
"w10129023_aft","JOL","M",6772,100,"Ex1A"
"w10132704","JOL","M",6292,0,"Ex1A"
"w10139977_abt","JOL","M",2801,0,"Ex1A"
"w10140542KB","JOL","M",2799,0,"Ex1A"
"w10142718_ec","JOL","M",2285,0,"Ex1A"
"w10153807_MLP","JOL","M",6990,0,"Ex1A"
"w10157774HB","JOL","M",2563,0,"Ex1A"
"W10172829OA","JOL","M",4031,100,"Ex1A"
"W10174596_jw","JOL","M",3652,100,"Ex1A"
"w985404_djb","JOL","M",2802,0,"Ex1A"
"10111256JA","JOL","F",2097,0,"Ex1A"
"w10042447_keo","JOL","F",3098,0,"Ex1A"
"w10129023_aft","JOL","F",6422,0,"Ex1A"
"w10132704","JOL","F",4728,0,"Ex1A"
"w10139977_abt","JOL","F",7074,0,"Ex1A"
"w10140542KB","JOL","F",5875,100,"Ex1A"
"w10142718_ec","JOL","F",6296,100,"Ex1A"
"w10153807_MLP","JOL","F",5441,100,"Ex1A"
"w10157774HB","JOL","F",4238,0,"Ex1A"
"W10172829OA","JOL","F",3897,100,"Ex1A"
"W10174596_jw","JOL","F",5045,100,"Ex1A"
"w985404_djb","JOL","F",3910,0,"Ex1A"
"10067639AS","JOL","F",2195,100,"Ex1A"
"w10015982_JB","JOL","F",2623,100,"Ex1A"
"W10084821","JOL","F",670,0,"Ex1A"
"w10084840_ajw","JOL","F",14993,100,"Ex1A"
"w10090318_mnh","JOL","F",1850,100,"Ex1A"
"w10090542_ars","JOL","F",3473,100,"Ex1A"
"w10100997_rpm","JOL","F",4551,100,"Ex1A"
"w10124554_ate","JOL","F",1754,100,"Ex1A"
"w10136388BJ","JOL","F",1862,100,"Ex1A"
"w10140480_cnb","JOL","F",2738,100,"Ex1A"
"w10161023_SPR","JOL","F",3808,100,"Ex1A"
"w10167510","JOL","F",742,100,"Ex1A"
"w10183761_MLH","JOL","F",6485,100,"Ex1A"
"w10184520_KMS","JOL","F",2251,100,"Ex1A"
"w540740LW","JOL","F",7952,0,"Ex1A"
"10067639AS","JOL","M",1540,100,"Ex1A"
"w10015982_JB","JOL","M",4521,100,"Ex1A"
"W10084821","JOL","M",483,0,"Ex1A"
"w10084840_ajw","JOL","M",21206,0,"Ex1A"
"w10090318_mnh","JOL","M",3610,0,"Ex1A"
"w10090542_ars","JOL","M",3452,100,"Ex1A"
"w10100997_rpm","JOL","M",5303,100,"Ex1A"
"w10124554_ate","JOL","M",3923,0,"Ex1A"
"w10136388BJ","JOL","M",1732,0,"Ex1A"
"w10140480_cnb","JOL","M",4718,0,"Ex1A"
"w10161023_SPR","JOL","M",3521,0,"Ex1A"
"w10167510","JOL","M",2719,0,"Ex1A"
"w10183761_MLH","JOL","M",4107,0,"Ex1A"
"w10184520_KMS","JOL","M",1852,100,"Ex1A"
"w540740LW","JOL","M",4575,0,"Ex1A"
"10067639AS","JOL","M",1937,0,"Ex1A"
"w10015982_JB","JOL","M",2099,0,"Ex1A"
"W10084821","JOL","M",1087,0,"Ex1A"
"w10084840_ajw","JOL","M",9612,0,"Ex1A"
"w10090318_mnh","JOL","M",1901,0,"Ex1A"
"w10090542_ars","JOL","M",4094,0,"Ex1A"
"w10100997_rpm","JOL","M",4931,0,"Ex1A"
"w10124554_ate","JOL","M",2176,100,"Ex1A"
"w10136388BJ","JOL","M",1871,0,"Ex1A"
"w10140480_cnb","JOL","M",5460,0,"Ex1A"
"w10161023_SPR","JOL","M",2041,0,"Ex1A"
"w10167510","JOL","M",679,0,"Ex1A"
"w10183761_MLH","JOL","M",5035,0,"Ex1A"
"w10184520_KMS","JOL","M",2691,0,"Ex1A"
"w540740LW","JOL","M",5653,0,"Ex1A"
"10067639AS","JOL","M",4066,0,"Ex1A"
"w10015982_JB","JOL","M",3421,0,"Ex1A"
"W10084821","JOL","M",1124,100,"Ex1A"
"w10084840_ajw","JOL","M",6481,100,"Ex1A"
"w10090318_mnh","JOL","M",2833,100,"Ex1A"
"w10090542_ars","JOL","M",4240,0,"Ex1A"
"w10100997_rpm","JOL","M",8453,0,"Ex1A"
"w10124554_ate","JOL","M",2885,100,"Ex1A"
"w10136388BJ","JOL","M",1866,0,"Ex1A"
"w10140480_cnb","JOL","M",3742,100,"Ex1A"
"w10161023_SPR","JOL","M",4288,0,"Ex1A"
"w10167510","JOL","M",694,0,"Ex1A"
"w10183761_MLH","JOL","M",3779,0,"Ex1A"
"w10184520_KMS","JOL","M",2804,100,"Ex1A"
"w540740LW","JOL","M",4785,100,"Ex1A"
"10067639AS","JOL","U",1686,0,"Ex1A"
"w10015982_JB","JOL","U",1795,0,"Ex1A"
"W10084821","JOL","U",1669,0,"Ex1A"
"w10084840_ajw","JOL","U",4297,0,"Ex1A"
"w10090318_mnh","JOL","U",1277,0,"Ex1A"
"w10090542_ars","JOL","U",3479,0,"Ex1A"
"w10100997_rpm","JOL","U",2596,0,"Ex1A"
"w10124554_ate","JOL","U",2768,0,"Ex1A"
"w10136388BJ","JOL","U",1839,0,"Ex1A"
"w10140480_cnb","JOL","U",4476,0,"Ex1A"
"w10161023_SPR","JOL","U",4356,0,"Ex1A"
"w10167510","JOL","U",794,0,"Ex1A"
"w10183761_MLH","JOL","U",3232,0,"Ex1A"
"w10184520_KMS","JOL","U",2874,100,"Ex1A"
"w540740LW","JOL","U",4912,0,"Ex1A"
"10067639AS","JOL","M",3362,0,"Ex1A"
"w10015982_JB","JOL","M",4422,0,"Ex1A"
"W10084821","JOL","M",1458,0,"Ex1A"
"w10084840_ajw","JOL","M",31964,100,"Ex1A"
"w10090318_mnh","JOL","M",2211,0,"Ex1A"
"w10090542_ars","JOL","M",3808,0,"Ex1A"
"w10100997_rpm","JOL","M",4847,100,"Ex1A"
"w10124554_ate","JOL","M",3186,100,"Ex1A"
"w10136388BJ","JOL","M",1854,0,"Ex1A"
"w10140480_cnb","JOL","M",2365,0,"Ex1A"
"w10161023_SPR","JOL","M",1017,0,"Ex1A"
"w10167510","JOL","M",852,0,"Ex1A"
"w10183761_MLH","JOL","M",4029,100,"Ex1A"
"w10184520_KMS","JOL","M",3940,0,"Ex1A"
"w540740LW","JOL","M",6324,100,"Ex1A"
"10067639AS","JOL","M",1450,0,"Ex1A"
"w10015982_JB","JOL","M",5818,100,"Ex1A"
"W10084821","JOL","M",685,0,"Ex1A"
"w10084840_ajw","JOL","M",4514,0,"Ex1A"
"w10090318_mnh","JOL","M",2006,0,"Ex1A"
"w10090542_ars","JOL","M",3212,0,"Ex1A"
"w10100997_rpm","JOL","M",4462,0,"Ex1A"
"w10124554_ate","JOL","M",5282,0,"Ex1A"
"w10136388BJ","JOL","M",1855,100,"Ex1A"
"w10140480_cnb","JOL","M",1643,0,"Ex1A"
"w10161023_SPR","JOL","M",3721,0,"Ex1A"
"w10167510","JOL","M",2770,0,"Ex1A"
"w10183761_MLH","JOL","M",4912,0,"Ex1A"
"w10184520_KMS","JOL","M",10776,0,"Ex1A"
"w540740LW","JOL","M",5920,0,"Ex1A"
"10067639AS","JOL","U",1945,0,"Ex1A"
"w10015982_JB","JOL","U",2231,0,"Ex1A"
"W10084821","JOL","U",916,0,"Ex1A"
"w10084840_ajw","JOL","U",2943,0,"Ex1A"
"w10090318_mnh","JOL","U",2742,0,"Ex1A"
"w10090542_ars","JOL","U",4146,0,"Ex1A"
"w10100997_rpm","JOL","U",7390,0,"Ex1A"
"w10124554_ate","JOL","U",6711,0,"Ex1A"
"w10136388BJ","JOL","U",1911,0,"Ex1A"
"w10140480_cnb","JOL","U",2899,0,"Ex1A"
"w10161023_SPR","JOL","U",40747,0,"Ex1A"
"w10167510","JOL","U",780,0,"Ex1A"
"w10183761_MLH","JOL","U",5563,0,"Ex1A"
"w10184520_KMS","JOL","U",3372,0,"Ex1A"
"w540740LW","JOL","U",9124,0,"Ex1A"
"10067639AS","JOL","F",3099,100,"Ex1A"
"w10015982_JB","JOL","F",4544,100,"Ex1A"
"W10084821","JOL","F",1031,100,"Ex1A"
"w10084840_ajw","JOL","F",2480,100,"Ex1A"
"w10090318_mnh","JOL","F",2195,100,"Ex1A"
"w10090542_ars","JOL","F",4996,100,"Ex1A"
"w10100997_rpm","JOL","F",2088,100,"Ex1A"
"w10124554_ate","JOL","F",2528,100,"Ex1A"
"w10136388BJ","JOL","F",1863,100,"Ex1A"
"w10140480_cnb","JOL","F",1864,100,"Ex1A"
"w10161023_SPR","JOL","F",3256,100,"Ex1A"
"w10167510","JOL","F",809,100,"Ex1A"
"w10183761_MLH","JOL","F",3469,100,"Ex1A"
"w10184520_KMS","JOL","F",2214,100,"Ex1A"
"w540740LW","JOL","F",4727,100,"Ex1A"
"10067639AS","JOL","M",2721,0,"Ex1A"
"w10015982_JB","JOL","M",4821,100,"Ex1A"
"W10084821","JOL","M",483,0,"Ex1A"
"w10084840_ajw","JOL","M",5296,0,"Ex1A"
"w10090318_mnh","JOL","M",1905,0,"Ex1A"
"w10090542_ars","JOL","M",4179,0,"Ex1A"
"w10100997_rpm","JOL","M",3707,100,"Ex1A"
"w10124554_ate","JOL","M",2786,100,"Ex1A"
"w10136388BJ","JOL","M",1852,0,"Ex1A"
"w10140480_cnb","JOL","M",3673,0,"Ex1A"
"w10161023_SPR","JOL","M",2611,0,"Ex1A"
"w10167510","JOL","M",751,0,"Ex1A"
"w10183761_MLH","JOL","M",3172,0,"Ex1A"
"w10184520_KMS","JOL","M",2984,0,"Ex1A"
"w540740LW","JOL","M",4778,0,"Ex1A"
"10067639AS","JOL","M",4279,0,"Ex1A"
"w10015982_JB","JOL","M",2240,0,"Ex1A"
"W10084821","JOL","M",1048,0,"Ex1A"
"w10084840_ajw","JOL","M",16099,100,"Ex1A"
"w10090318_mnh","JOL","M",4085,0,"Ex1A"
"w10090542_ars","JOL","M",4684,100,"Ex1A"
"w10100997_rpm","JOL","M",5387,100,"Ex1A"
"w10124554_ate","JOL","M",4341,100,"Ex1A"
"w10136388BJ","JOL","M",1870,0,"Ex1A"
"w10140480_cnb","JOL","M",2307,0,"Ex1A"
"w10161023_SPR","JOL","M",3385,0,"Ex1A"
"w10167510","JOL","M",1430,0,"Ex1A"
"w10183761_MLH","JOL","M",3891,100,"Ex1A"
"w10184520_KMS","JOL","M",5289,0,"Ex1A"
"w540740LW","JOL","M",9934,0,"Ex1A"
"10067639AS","JOL","U",1822,0,"Ex1A"
"w10015982_JB","JOL","U",2190,0,"Ex1A"
"W10084821","JOL","U",1273,0,"Ex1A"
"w10084840_ajw","JOL","U",2740,100,"Ex1A"
"w10090318_mnh","JOL","U",2799,0,"Ex1A"
"w10090542_ars","JOL","U",2629,0,"Ex1A"
"w10100997_rpm","JOL","U",5485,100,"Ex1A"
"w10124554_ate","JOL","U",3861,0,"Ex1A"
"w10136388BJ","JOL","U",1774,0,"Ex1A"
"w10140480_cnb","JOL","U",2253,0,"Ex1A"
"w10161023_SPR","JOL","U",7743,0,"Ex1A"
"w10167510","JOL","U",1569,0,"Ex1A"
"w10183761_MLH","JOL","U",3149,0,"Ex1A"
"w10184520_KMS","JOL","U",1910,0,"Ex1A"
"w540740LW","JOL","U",4302,0,"Ex1A"
"10067639AS","JOL","U",1672,0,"Ex1A"
"w10015982_JB","JOL","U",19971,0,"Ex1A"
"W10084821","JOL","U",637,0,"Ex1A"
"w10084840_ajw","JOL","U",15441,100,"Ex1A"
"w10090318_mnh","JOL","U",2620,0,"Ex1A"
"w10090542_ars","JOL","U",4523,100,"Ex1A"
"w10100997_rpm","JOL","U",4046,0,"Ex1A"
"w10124554_ate","JOL","U",5018,100,"Ex1A"
"w10136388BJ","JOL","U",1853,0,"Ex1A"
"w10140480_cnb","JOL","U",2100,100,"Ex1A"
"w10161023_SPR","JOL","U",938,100,"Ex1A"
"w10167510","JOL","U",998,0,"Ex1A"
"w10183761_MLH","JOL","U",3043,0,"Ex1A"
"w10184520_KMS","JOL","U",4603,0,"Ex1A"
"w540740LW","JOL","U",6706,0,"Ex1A"
"10067639AS","JOL","M",1794,0,"Ex1A"
"w10015982_JB","JOL","M",2539,0,"Ex1A"
"W10084821","JOL","M",892,0,"Ex1A"
"w10084840_ajw","JOL","M",4334,0,"Ex1A"
"w10090318_mnh","JOL","M",1288,0,"Ex1A"
"w10090542_ars","JOL","M",6071,100,"Ex1A"
"w10100997_rpm","JOL","M",4662,0,"Ex1A"
"w10124554_ate","JOL","M",5784,0,"Ex1A"
"w10136388BJ","JOL","M",1794,0,"Ex1A"
"w10140480_cnb","JOL","M",2006,0,"Ex1A"
"w10161023_SPR","JOL","M",1056,0,"Ex1A"
"w10167510","JOL","M",837,0,"Ex1A"
"w10183761_MLH","JOL","M",4851,0,"Ex1A"
"w10184520_KMS","JOL","M",2159,0,"Ex1A"
"w540740LW","JOL","M",5211,0,"Ex1A"
"10067639AS","JOL","M",1781,0,"Ex1A"
"w10015982_JB","JOL","M",23528,0,"Ex1A"
"W10084821","JOL","M",731,0,"Ex1A"
"w10084840_ajw","JOL","M",4187,0,"Ex1A"
"w10090318_mnh","JOL","M",1811,0,"Ex1A"
"w10090542_ars","JOL","M",6026,0,"Ex1A"
"w10100997_rpm","JOL","M",4158,0,"Ex1A"
"w10124554_ate","JOL","M",4766,100,"Ex1A"
"w10136388BJ","JOL","M",1791,0,"Ex1A"
"w10140480_cnb","JOL","M",2481,0,"Ex1A"
"w10161023_SPR","JOL","M",5893,0,"Ex1A"
"w10167510","JOL","M",898,0,"Ex1A"
"w10183761_MLH","JOL","M",5944,0,"Ex1A"
"w10184520_KMS","JOL","M",5574,0,"Ex1A"
"w540740LW","JOL","M",4395,0,"Ex1A"
"10067639AS","JOL","F",2351,100,"Ex1A"
"w10015982_JB","JOL","F",3490,100,"Ex1A"
"W10084821","JOL","F",791,0,"Ex1A"
"w10084840_ajw","JOL","F",5601,100,"Ex1A"
"w10090318_mnh","JOL","F",1427,100,"Ex1A"
"w10090542_ars","JOL","F",3509,100,"Ex1A"
"w10100997_rpm","JOL","F",3632,100,"Ex1A"
"w10124554_ate","JOL","F",3521,100,"Ex1A"
"w10136388BJ","JOL","F",1752,100,"Ex1A"
"w10140480_cnb","JOL","F",3231,100,"Ex1A"
"w10161023_SPR","JOL","F",2024,0,"Ex1A"
"w10167510","JOL","F",896,0,"Ex1A"
"w10183761_MLH","JOL","F",4864,100,"Ex1A"
"w10184520_KMS","JOL","F",2731,100,"Ex1A"
"w540740LW","JOL","F",4752,100,"Ex1A"
"10067639AS","JOL","U",1536,0,"Ex1A"
"w10015982_JB","JOL","U",2818,0,"Ex1A"
"W10084821","JOL","U",929,0,"Ex1A"
"w10084840_ajw","JOL","U",10359,0,"Ex1A"
"w10090318_mnh","JOL","U",2427,0,"Ex1A"
"w10090542_ars","JOL","U",24134,0,"Ex1A"
"w10100997_rpm","JOL","U",7595,100,"Ex1A"
"w10124554_ate","JOL","U",7031,0,"Ex1A"
"w10136388BJ","JOL","U",1877,0,"Ex1A"
"w10140480_cnb","JOL","U",1338,0,"Ex1A"
"w10161023_SPR","JOL","U",1751,0,"Ex1A"
"w10167510","JOL","U",841,0,"Ex1A"
"w10183761_MLH","JOL","U",2982,100,"Ex1A"
"w10184520_KMS","JOL","U",3251,100,"Ex1A"
"w540740LW","JOL","U",4752,100,"Ex1A"
"10067639AS","JOL","M",1494,100,"Ex1A"
"w10015982_JB","JOL","M",2609,0,"Ex1A"
"W10084821","JOL","M",765,0,"Ex1A"
"w10084840_ajw","JOL","M",9550,100,"Ex1A"
"w10090318_mnh","JOL","M",4376,0,"Ex1A"
"w10090542_ars","JOL","M",18868,100,"Ex1A"
"w10100997_rpm","JOL","M",5967,100,"Ex1A"
"w10124554_ate","JOL","M",4601,0,"Ex1A"
"w10136388BJ","JOL","M",1732,0,"Ex1A"
"w10140480_cnb","JOL","M",3022,100,"Ex1A"
"w10161023_SPR","JOL","M",1081,0,"Ex1A"
"w10167510","JOL","M",661,0,"Ex1A"
"w10183761_MLH","JOL","M",4402,100,"Ex1A"
"w10184520_KMS","JOL","M",3623,100,"Ex1A"
"w540740LW","JOL","M",5118,100,"Ex1A"
"10067639AS","JOL","U",5127,0,"Ex1A"
"w10015982_JB","JOL","U",2469,0,"Ex1A"
"W10084821","JOL","U",956,0,"Ex1A"
"w10084840_ajw","JOL","U",8119,0,"Ex1A"
"w10090318_mnh","JOL","U",1720,0,"Ex1A"
"w10090542_ars","JOL","U",2884,0,"Ex1A"
"w10100997_rpm","JOL","U",6183,0,"Ex1A"
"w10124554_ate","JOL","U",3217,0,"Ex1A"
"w10136388BJ","JOL","U",1748,0,"Ex1A"
"w10140480_cnb","JOL","U",4003,100,"Ex1A"
"w10161023_SPR","JOL","U",2425,0,"Ex1A"
"w10167510","JOL","U",698,0,"Ex1A"
"w10183761_MLH","JOL","U",2866,0,"Ex1A"
"w10184520_KMS","JOL","U",3392,0,"Ex1A"
"w540740LW","JOL","U",43424,0,"Ex1A"
"10067639AS","JOL","F",2199,100,"Ex1A"
"w10015982_JB","JOL","F",2989,100,"Ex1A"
"W10084821","JOL","F",896,0,"Ex1A"
"w10084840_ajw","JOL","F",4477,100,"Ex1A"
"w10090318_mnh","JOL","F",1813,0,"Ex1A"
"w10090542_ars","JOL","F",5225,0,"Ex1A"
"w10100997_rpm","JOL","F",5274,100,"Ex1A"
"w10124554_ate","JOL","F",2238,100,"Ex1A"
"w10136388BJ","JOL","F",1865,0,"Ex1A"
"w10140480_cnb","JOL","F",2844,100,"Ex1A"
"w10161023_SPR","JOL","F",6109,100,"Ex1A"
"w10167510","JOL","F",746,0,"Ex1A"
"w10183761_MLH","JOL","F",5985,100,"Ex1A"
"w10184520_KMS","JOL","F",3419,0,"Ex1A"
"w540740LW","JOL","F",6219,100,"Ex1A"
"10067639AS","JOL","U",1685,0,"Ex1A"
"w10015982_JB","JOL","U",3099,100,"Ex1A"
"W10084821","JOL","U",994,0,"Ex1A"
"w10084840_ajw","JOL","U",17861,0,"Ex1A"
"w10090318_mnh","JOL","U",1501,0,"Ex1A"
"w10090542_ars","JOL","U",5380,0,"Ex1A"
"w10100997_rpm","JOL","U",4149,0,"Ex1A"
"w10124554_ate","JOL","U",3938,100,"Ex1A"
"w10136388BJ","JOL","U",1909,0,"Ex1A"
"w10140480_cnb","JOL","U",1837,0,"Ex1A"
"w10161023_SPR","JOL","U",743,0,"Ex1A"
"w10167510","JOL","U",820,0,"Ex1A"
"w10183761_MLH","JOL","U",4079,0,"Ex1A"
"w10184520_KMS","JOL","U",2852,0,"Ex1A"
"w540740LW","JOL","U",5645,0,"Ex1A"
"10067639AS","JOL","U",1340,0,"Ex1A"
"w10015982_JB","JOL","U",2951,0,"Ex1A"
"W10084821","JOL","U",797,0,"Ex1A"
"w10084840_ajw","JOL","U",6165,0,"Ex1A"
"w10090318_mnh","JOL","U",1999,0,"Ex1A"
"w10090542_ars","JOL","U",3585,0,"Ex1A"
"w10100997_rpm","JOL","U",4000,0,"Ex1A"
"w10124554_ate","JOL","U",8003,0,"Ex1A"
"w10136388BJ","JOL","U",1875,0,"Ex1A"
"w10140480_cnb","JOL","U",3202,0,"Ex1A"
"w10161023_SPR","JOL","U",4582,0,"Ex1A"
"w10167510","JOL","U",460,0,"Ex1A"
"w10183761_MLH","JOL","U",3056,0,"Ex1A"
"w10184520_KMS","JOL","U",1658,0,"Ex1A"
"w540740LW","JOL","U",18809,0,"Ex1A"
"10067639AS","JOL","U",21642,0,"Ex1A"
"w10015982_JB","JOL","U",2162,0,"Ex1A"
"W10084821","JOL","U",958,0,"Ex1A"
"w10084840_ajw","JOL","U",6541,0,"Ex1A"
"w10090318_mnh","JOL","U",1965,0,"Ex1A"
"w10090542_ars","JOL","U",4582,0,"Ex1A"
"w10100997_rpm","JOL","U",6613,100,"Ex1A"
"w10124554_ate","JOL","U",6369,100,"Ex1A"
"w10136388BJ","JOL","U",1740,0,"Ex1A"
"w10140480_cnb","JOL","U",2132,0,"Ex1A"
"w10161023_SPR","JOL","U",3023,0,"Ex1A"
"w10167510","JOL","U",611,0,"Ex1A"
"w10183761_MLH","JOL","U",5438,0,"Ex1A"
"w10184520_KMS","JOL","U",6405,0,"Ex1A"
"w540740LW","JOL","U",4110,0,"Ex1A"
"10067639AS","JOL","F",3280,100,"Ex1A"
"10067639AS","JOL","F",2403,100,"Ex1A"
"w10015982_JB","JOL","F",5241,0,"Ex1A"
"w10015982_JB","JOL","F",5480,0,"Ex1A"
"W10084821","JOL","F",848,0,"Ex1A"
"W10084821","JOL","F",438,100,"Ex1A"
"w10084840_ajw","JOL","F",5528,100,"Ex1A"
"w10084840_ajw","JOL","F",15220,100,"Ex1A"
"w10090318_mnh","JOL","F",1988,0,"Ex1A"
"w10090318_mnh","JOL","F",1660,0,"Ex1A"
"w10090542_ars","JOL","F",5764,100,"Ex1A"
"w10090542_ars","JOL","F",7619,100,"Ex1A"
"w10100997_rpm","JOL","F",5317,100,"Ex1A"
"w10100997_rpm","JOL","F",5570,100,"Ex1A"
"w10124554_ate","JOL","F",5707,100,"Ex1A"
"w10124554_ate","JOL","F",2731,100,"Ex1A"
"w10136388BJ","JOL","F",2338,100,"Ex1A"
"w10136388BJ","JOL","F",1873,100,"Ex1A"
"w10140480_cnb","JOL","F",1915,100,"Ex1A"
"w10140480_cnb","JOL","F",1877,100,"Ex1A"
"w10161023_SPR","JOL","F",3177,100,"Ex1A"
"w10161023_SPR","JOL","F",618,100,"Ex1A"
"w10167510","JOL","F",1021,0,"Ex1A"
"w10167510","JOL","F",1483,0,"Ex1A"
"w10183761_MLH","JOL","F",7456,100,"Ex1A"
"w10183761_MLH","JOL","F",7919,100,"Ex1A"
"w10184520_KMS","JOL","F",9871,100,"Ex1A"
"w10184520_KMS","JOL","F",3138,100,"Ex1A"
"w540740LW","JOL","F",6694,100,"Ex1A"
"w540740LW","JOL","F",12396,100,"Ex1A"
"10067639AS","JOL","F",5413,100,"Ex1A"
"w10015982_JB","JOL","F",6514,100,"Ex1A"
"W10084821","JOL","F",667,100,"Ex1A"
"w10084840_ajw","JOL","F",6625,100,"Ex1A"
"w10090318_mnh","JOL","F",2601,100,"Ex1A"
"w10090542_ars","JOL","F",5057,100,"Ex1A"
"w10100997_rpm","JOL","F",2801,100,"Ex1A"
"w10124554_ate","JOL","F",1551,100,"Ex1A"
"w10136388BJ","JOL","F",1874,100,"Ex1A"
"w10140480_cnb","JOL","F",3336,100,"Ex1A"
"w10161023_SPR","JOL","F",7470,100,"Ex1A"
"w10167510","JOL","F",789,100,"Ex1A"
"w10183761_MLH","JOL","F",10479,100,"Ex1A"
"w10184520_KMS","JOL","F",2087,100,"Ex1A"
"w540740LW","JOL","F",4569,100,"Ex1A"
"10067639AS","JOL","F",2162,100,"Ex1A"
"w10015982_JB","JOL","F",3266,100,"Ex1A"
"W10084821","JOL","F",668,0,"Ex1A"
"w10084840_ajw","JOL","F",3858,100,"Ex1A"
"w10090318_mnh","JOL","F",1882,100,"Ex1A"
"w10090542_ars","JOL","F",4703,100,"Ex1A"
"w10100997_rpm","JOL","F",4598,100,"Ex1A"
"w10124554_ate","JOL","F",2609,100,"Ex1A"
"w10136388BJ","JOL","F",1863,0,"Ex1A"
"w10140480_cnb","JOL","F",3332,100,"Ex1A"
"w10161023_SPR","JOL","F",829,0,"Ex1A"
"w10167510","JOL","F",602,0,"Ex1A"
"w10183761_MLH","JOL","F",5401,100,"Ex1A"
"w10184520_KMS","JOL","F",2139,100,"Ex1A"
"w540740LW","JOL","F",8179,100,"Ex1A"
"10067639AS","JOL","F",2142,100,"Ex1A"
"w10015982_JB","JOL","F",1850,0,"Ex1A"
"W10084821","JOL","F",919,0,"Ex1A"
"w10084840_ajw","JOL","F",31864,100,"Ex1A"
"w10090318_mnh","JOL","F",1548,0,"Ex1A"
"w10090542_ars","JOL","F",4147,100,"Ex1A"
"w10100997_rpm","JOL","F",9926,0,"Ex1A"
"w10124554_ate","JOL","F",3871,100,"Ex1A"
"w10136388BJ","JOL","F",1868,100,"Ex1A"
"w10140480_cnb","JOL","F",1755,0,"Ex1A"
"w10161023_SPR","JOL","F",57069,0,"Ex1A"
"w10167510","JOL","F",862,0,"Ex1A"
"w10183761_MLH","JOL","F",6490,100,"Ex1A"
"w10184520_KMS","JOL","F",1753,100,"Ex1A"
"w540740LW","JOL","F",4153,100,"Ex1A"
"10067639AS","JOL","M",3185,0,"Ex1A"
"w10015982_JB","JOL","M",115216,0,"Ex1A"
"W10084821","JOL","M",703,0,"Ex1A"
"w10084840_ajw","JOL","M",3895,0,"Ex1A"
"w10090318_mnh","JOL","M",1876,0,"Ex1A"
"w10090542_ars","JOL","M",7429,100,"Ex1A"
"w10100997_rpm","JOL","M",5613,100,"Ex1A"
"w10124554_ate","JOL","M",4802,0,"Ex1A"
"w10136388BJ","JOL","M",1860,0,"Ex1A"
"w10140480_cnb","JOL","M",1754,0,"Ex1A"
"w10161023_SPR","JOL","M",1009,0,"Ex1A"
"w10167510","JOL","M",637,0,"Ex1A"
"w10183761_MLH","JOL","M",4552,100,"Ex1A"
"w10184520_KMS","JOL","M",3489,100,"Ex1A"
"w540740LW","JOL","M",4563,0,"Ex1A"
"10067639AS","JOL","F",3011,100,"Ex1A"
"w10015982_JB","JOL","F",2115,100,"Ex1A"
"W10084821","JOL","F",717,100,"Ex1A"
"w10084840_ajw","JOL","F",14795,100,"Ex1A"
"w10090318_mnh","JOL","F",1612,100,"Ex1A"
"w10090542_ars","JOL","F",3675,100,"Ex1A"
"w10100997_rpm","JOL","F",3121,100,"Ex1A"
"w10124554_ate","JOL","F",2086,100,"Ex1A"
"w10136388BJ","JOL","F",1835,0,"Ex1A"
"w10140480_cnb","JOL","F",2142,100,"Ex1A"
"w10161023_SPR","JOL","F",2829,100,"Ex1A"
"w10167510","JOL","F",3428,100,"Ex1A"
"w10183761_MLH","JOL","F",5068,100,"Ex1A"
"w10184520_KMS","JOL","F",1782,100,"Ex1A"
"w540740LW","JOL","F",5856,100,"Ex1A"
"10067639AS","JOL","U",2564,0,"Ex1A"
"w10015982_JB","JOL","U",2428,0,"Ex1A"
"W10084821","JOL","U",651,0,"Ex1A"
"w10084840_ajw","JOL","U",15954,100,"Ex1A"
"w10090318_mnh","JOL","U",1840,0,"Ex1A"
"w10090542_ars","JOL","U",3299,0,"Ex1A"
"w10100997_rpm","JOL","U",5466,100,"Ex1A"
"w10124554_ate","JOL","U",7348,100,"Ex1A"
"w10136388BJ","JOL","U",1828,0,"Ex1A"
"w10140480_cnb","JOL","U",1904,0,"Ex1A"
"w10161023_SPR","JOL","U",2180,0,"Ex1A"
"w10167510","JOL","U",829,0,"Ex1A"
"w10183761_MLH","JOL","U",5279,100,"Ex1A"
"w10184520_KMS","JOL","U",3059,100,"Ex1A"
"w540740LW","JOL","U",6397,0,"Ex1A"
"10067639AS","JOL","U",1597,0,"Ex1A"
"w10015982_JB","JOL","U",1937,0,"Ex1A"
"W10084821","JOL","U",1383,0,"Ex1A"
"w10084840_ajw","JOL","U",10808,0,"Ex1A"
"w10090318_mnh","JOL","U",2426,0,"Ex1A"
"w10090542_ars","JOL","U",4474,0,"Ex1A"
"w10100997_rpm","JOL","U",4990,0,"Ex1A"
"w10124554_ate","JOL","U",5546,0,"Ex1A"
"w10136388BJ","JOL","U",1851,0,"Ex1A"
"w10140480_cnb","JOL","U",2849,0,"Ex1A"
