"id","Encoding_Group","Block","Direction","Response.RT","Scored","experiment"
"W10101811TY","JOL","Study1","F",2666,100,"Ex2A"
"w10114238","JOL","Study1","F",3965,100,"Ex2A"
"w10128052_dmj","JOL","Study1","F",6023,100,"Ex2A"
"W10140191_LT","JOL","Study1","F",3528,100,"Ex2A"
"W10162483_SMW","JOL","Study1","F",2778,100,"Ex2A"
"w10166759ML","JOL","Study1","F",1642,100,"Ex2A"
"w10167623_lck","JOL","Study1","F",22937,100,"Ex2A"
"w10169983","JOL","Study1","F",6587,100,"Ex2A"
"W10173290_ch","JOL","Study1","F",3870,100,"Ex2A"
"w10176223AP","JOL","Study1","F",4843,100,"Ex2A"
"w10179832","JOL","Study1","F",3818,100,"Ex2A"
"w10179891kl","JOL","Study1","F",3637,100,"Ex2A"
"W10185760_alm","JOL","Study1","F",6556,100,"Ex2A"
"w10188900_kap","JOL","Study1","F",3080,100,"Ex2A"
"W10193296_rd","JOL","Study1","F",2331,100,"Ex2A"
"10070047AS","JOL","Study1","U",5172,0,"Ex2A"
"10115512RM","JOL","Study1","U",1426,0,"Ex2A"
"w10099802EM","JOL","Study1","U",2604,0,"Ex2A"
"W10101811TY","JOL","Study1","U",2888,0,"Ex2A"
"w10114238","JOL","Study1","U",22869,100,"Ex2A"
"w10128052_dmj","JOL","Study1","U",4439,0,"Ex2A"
"W10140191_LT","JOL","Study1","U",8614,100,"Ex2A"
"W10162483_SMW","JOL","Study1","U",1734,0,"Ex2A"
"w10166759ML","JOL","Study1","U",2504,0,"Ex2A"
"w10167623_lck","JOL","Study1","U",32536,0,"Ex2A"
"w10169983","JOL","Study1","U",5001,0,"Ex2A"
"W10173290_ch","JOL","Study1","U",3954,0,"Ex2A"
"w10176223AP","JOL","Study1","U",3387,0,"Ex2A"
"w10179832","JOL","Study1","U",2618,0,"Ex2A"
"w10179891kl","JOL","Study1","U",3157,0,"Ex2A"
"W10185760_alm","JOL","Study1","U",7974,0,"Ex2A"
"w10188900_kap","JOL","Study1","U",2623,0,"Ex2A"
"W10193296_rd","JOL","Study1","U",1664,0,"Ex2A"
"10070047AS","JOL","Study1","F",1305,100,"Ex2A"
"10115512RM","JOL","Study1","F",1209,0,"Ex2A"
"w10099802EM","JOL","Study1","F",2996,100,"Ex2A"
"W10101811TY","JOL","Study1","F",1818,100,"Ex2A"
"w10114238","JOL","Study1","F",13887,100,"Ex2A"
"w10128052_dmj","JOL","Study1","F",3016,100,"Ex2A"
"W10140191_LT","JOL","Study1","F",4324,100,"Ex2A"
"W10162483_SMW","JOL","Study1","F",1462,100,"Ex2A"
"w10166759ML","JOL","Study1","F",2804,100,"Ex2A"
"w10167623_lck","JOL","Study1","F",34902,100,"Ex2A"
"w10169983","JOL","Study1","F",3900,100,"Ex2A"
"W10173290_ch","JOL","Study1","F",4431,100,"Ex2A"
"w10176223AP","JOL","Study1","F",4643,100,"Ex2A"
"w10179832","JOL","Study1","F",3953,100,"Ex2A"
"w10179891kl","JOL","Study1","F",4291,100,"Ex2A"
"W10185760_alm","JOL","Study1","F",5451,100,"Ex2A"
"w10188900_kap","JOL","Study1","F",3219,0,"Ex2A"
"W10193296_rd","JOL","Study1","F",1376,100,"Ex2A"
"10070047AS","JOL","Study1","M",6822,100,"Ex2A"
"10115512RM","JOL","Study1","M",4715,100,"Ex2A"
"w10099802EM","JOL","Study1","M",2928,0,"Ex2A"
"W10101811TY","JOL","Study1","M",2014,100,"Ex2A"
"w10114238","JOL","Study1","M",26289,100,"Ex2A"
"w10128052_dmj","JOL","Study1","M",4286,0,"Ex2A"
"W10140191_LT","JOL","Study1","M",2768,100,"Ex2A"
"W10162483_SMW","JOL","Study1","M",2174,100,"Ex2A"
"w10166759ML","JOL","Study1","M",2487,100,"Ex2A"
"w10167623_lck","JOL","Study1","M",3908,0,"Ex2A"
"w10169983","JOL","Study1","M",5576,100,"Ex2A"
"W10173290_ch","JOL","Study1","M",2375,100,"Ex2A"
"w10176223AP","JOL","Study1","M",4540,100,"Ex2A"
"w10179832","JOL","Study1","M",2942,100,"Ex2A"
"w10179891kl","JOL","Study1","M",3879,100,"Ex2A"
"W10185760_alm","JOL","Study1","M",7475,100,"Ex2A"
"w10188900_kap","JOL","Study1","M",2992,100,"Ex2A"
"W10193296_rd","JOL","Study1","M",2720,100,"Ex2A"
"10070047AS","JOL","Study1","M",6563,0,"Ex2A"
"10115512RM","JOL","Study1","M",1303,0,"Ex2A"
"w10099802EM","JOL","Study1","M",3267,0,"Ex2A"
"W10101811TY","JOL","Study1","M",2652,0,"Ex2A"
"w10114238","JOL","Study1","M",18260,0,"Ex2A"
"w10128052_dmj","JOL","Study1","M",3042,100,"Ex2A"
"W10140191_LT","JOL","Study1","M",3509,100,"Ex2A"
"W10162483_SMW","JOL","Study1","M",2158,0,"Ex2A"
"w10166759ML","JOL","Study1","M",2182,100,"Ex2A"
"w10167623_lck","JOL","Study1","M",3594,0,"Ex2A"
"w10169983","JOL","Study1","M",4434,0,"Ex2A"
"W10173290_ch","JOL","Study1","M",3293,100,"Ex2A"
"w10176223AP","JOL","Study1","M",4593,100,"Ex2A"
"w10179832","JOL","Study1","M",2660,0,"Ex2A"
"w10179891kl","JOL","Study1","M",3500,0,"Ex2A"
"W10185760_alm","JOL","Study1","M",7331,100,"Ex2A"
"w10188900_kap","JOL","Study1","M",3353,100,"Ex2A"
"W10193296_rd","JOL","Study1","M",3977,100,"Ex2A"
"10070047AS","JOL","Study1","F",4754,0,"Ex2A"
"10115512RM","JOL","Study1","F",1452,0,"Ex2A"
"w10099802EM","JOL","Study1","F",2978,100,"Ex2A"
"W10101811TY","JOL","Study1","F",1854,100,"Ex2A"
"w10114238","JOL","Study1","F",5540,100,"Ex2A"
"w10128052_dmj","JOL","Study1","F",3874,100,"Ex2A"
"W10140191_LT","JOL","Study1","F",5656,100,"Ex2A"
"W10162483_SMW","JOL","Study1","F",3187,0,"Ex2A"
"w10166759ML","JOL","Study1","F",2063,100,"Ex2A"
"w10167623_lck","JOL","Study1","F",2374,0,"Ex2A"
"w10169983","JOL","Study1","F",3910,100,"Ex2A"
"W10173290_ch","JOL","Study1","F",2124,100,"Ex2A"
"w10176223AP","JOL","Study1","F",5567,100,"Ex2A"
"w10179832","JOL","Study1","F",4341,0,"Ex2A"
"w10179891kl","JOL","Study1","F",4543,0,"Ex2A"
"W10185760_alm","JOL","Study1","F",4771,100,"Ex2A"
"w10188900_kap","JOL","Study1","F",3425,100,"Ex2A"
"W10193296_rd","JOL","Study1","F",990,100,"Ex2A"
"W10036695_HNF","JOL","Study2","U",3230,0,"Ex2A"
"W10062359_DTW","JOL","Study2","U",2154,0,"Ex2A"
"w10098434SM","JOL","Study2","U",990,0,"Ex2A"
"W10114267_hmr","JOL","Study2","U",1373,0,"Ex2A"
"w10121050CP","JOL","Study2","U",3768,0,"Ex2A"
"w10134011AS","JOL","Study2","U",3926,0,"Ex2A"
"W10143491_AAC","JOL","Study2","U",4186,0,"Ex2A"
"w10154681_APL","JOL","Study2","U",3546,0,"Ex2A"
"w10171157_BML","JOL","Study2","U",12593,0,"Ex2A"
"w10174798_mbk","JOL","Study2","U",3992,0,"Ex2A"
"W10175044_se","JOL","Study2","U",2457,0,"Ex2A"
"w10177959_hrq","JOL","Study2","U",1365,0,"Ex2A"
"w10181717_AH","JOL","Study2","U",4358,0,"Ex2A"
"w10183183RB","JOL","Study2","U",7902,100,"Ex2A"
"w10187856OS","JOL","Study2","U",1701,0,"Ex2A"
"w10190438ca","JOL","Study2","U",2842,0,"Ex2A"
"W10036695_HNF","JOL","Study2","U",3351,100,"Ex2A"
"W10062359_DTW","JOL","Study2","U",7202,0,"Ex2A"
"w10098434SM","JOL","Study2","U",69465,0,"Ex2A"
"W10114267_hmr","JOL","Study2","U",2007,0,"Ex2A"
"w10121050CP","JOL","Study2","U",2216,0,"Ex2A"
"w10134011AS","JOL","Study2","U",4475,0,"Ex2A"
"W10143491_AAC","JOL","Study2","U",7204,0,"Ex2A"
"w10154681_APL","JOL","Study2","U",3407,0,"Ex2A"
"w10171157_BML","JOL","Study2","U",5681,0,"Ex2A"
"w10174798_mbk","JOL","Study2","U",5466,0,"Ex2A"
"W10175044_se","JOL","Study2","U",1584,0,"Ex2A"
"w10177959_hrq","JOL","Study2","U",2295,0,"Ex2A"
"w10181717_AH","JOL","Study2","U",3374,0,"Ex2A"
"w10183183RB","JOL","Study2","U",4073,100,"Ex2A"
"w10187856OS","JOL","Study2","U",2249,0,"Ex2A"
"w10190438ca","JOL","Study2","U",4026,0,"Ex2A"
"W10036695_HNF","JOL","Study2","F",2186,0,"Ex2A"
"W10062359_DTW","JOL","Study2","F",3623,100,"Ex2A"
"w10098434SM","JOL","Study2","F",1588,0,"Ex2A"
"W10114267_hmr","JOL","Study2","F",2606,100,"Ex2A"
"w10121050CP","JOL","Study2","F",2848,100,"Ex2A"
"w10134011AS","JOL","Study2","F",2901,0,"Ex2A"
"W10143491_AAC","JOL","Study2","F",4246,100,"Ex2A"
"w10154681_APL","JOL","Study2","F",2155,100,"Ex2A"
"w10171157_BML","JOL","Study2","F",3050,100,"Ex2A"
"w10174798_mbk","JOL","Study2","F",2205,0,"Ex2A"
"W10175044_se","JOL","Study2","F",7782,100,"Ex2A"
"w10177959_hrq","JOL","Study2","F",1775,0,"Ex2A"
"w10181717_AH","JOL","Study2","F",5706,100,"Ex2A"
"w10183183RB","JOL","Study2","F",2746,0,"Ex2A"
"w10187856OS","JOL","Study2","F",2217,100,"Ex2A"
"w10190438ca","JOL","Study2","F",4177,0,"Ex2A"
"W10036695_HNF","JOL","Study2","U",2616,0,"Ex2A"
"W10062359_DTW","JOL","Study2","U",3280,0,"Ex2A"
"w10098434SM","JOL","Study2","U",2125,0,"Ex2A"
"W10114267_hmr","JOL","Study2","U",3084,0,"Ex2A"
"w10121050CP","JOL","Study2","U",2372,0,"Ex2A"
"w10134011AS","JOL","Study2","U",2276,0,"Ex2A"
"W10143491_AAC","JOL","Study2","U",2777,0,"Ex2A"
"w10154681_APL","JOL","Study2","U",2703,0,"Ex2A"
"w10171157_BML","JOL","Study2","U",3895,0,"Ex2A"
"w10174798_mbk","JOL","Study2","U",1992,0,"Ex2A"
"W10175044_se","JOL","Study2","U",6632,0,"Ex2A"
"w10177959_hrq","JOL","Study2","U",2272,0,"Ex2A"
"w10181717_AH","JOL","Study2","U",4473,0,"Ex2A"
"w10183183RB","JOL","Study2","U",6079,0,"Ex2A"
"w10187856OS","JOL","Study2","U",3565,0,"Ex2A"
"w10190438ca","JOL","Study2","U",5904,0,"Ex2A"
"W10036695_HNF","JOL","Study2","F",1995,100,"Ex2A"
"W10062359_DTW","JOL","Study2","F",2240,0,"Ex2A"
"w10098434SM","JOL","Study2","F",1225,0,"Ex2A"
"W10114267_hmr","JOL","Study2","F",2742,0,"Ex2A"
"w10121050CP","JOL","Study2","F",2774,0,"Ex2A"
"w10134011AS","JOL","Study2","F",2137,100,"Ex2A"
"W10143491_AAC","JOL","Study2","F",14176,0,"Ex2A"
"w10154681_APL","JOL","Study2","F",3093,100,"Ex2A"
"w10171157_BML","JOL","Study2","F",5253,100,"Ex2A"
"w10174798_mbk","JOL","Study2","F",1961,100,"Ex2A"
"W10175044_se","JOL","Study2","F",5423,0,"Ex2A"
"w10177959_hrq","JOL","Study2","F",1055,0,"Ex2A"
"w10181717_AH","JOL","Study2","F",4611,100,"Ex2A"
"w10183183RB","JOL","Study2","F",3206,100,"Ex2A"
"w10187856OS","JOL","Study2","F",2820,100,"Ex2A"
"w10190438ca","JOL","Study2","F",2783,100,"Ex2A"
"W10036695_HNF","JOL","Study2","U",3678,0,"Ex2A"
"W10062359_DTW","JOL","Study2","U",3523,0,"Ex2A"
"w10098434SM","JOL","Study2","U",14149,0,"Ex2A"
"W10114267_hmr","JOL","Study2","U",21758,0,"Ex2A"
"w10121050CP","JOL","Study2","U",2758,0,"Ex2A"
"w10134011AS","JOL","Study2","U",3102,0,"Ex2A"
"W10143491_AAC","JOL","Study2","U",2321,0,"Ex2A"
"w10154681_APL","JOL","Study2","U",5999,0,"Ex2A"
"w10171157_BML","JOL","Study2","U",5116,100,"Ex2A"
"w10174798_mbk","JOL","Study2","U",3226,0,"Ex2A"
"W10175044_se","JOL","Study2","U",3095,0,"Ex2A"
"w10177959_hrq","JOL","Study2","U",1472,0,"Ex2A"
"w10181717_AH","JOL","Study2","U",4870,0,"Ex2A"
"w10183183RB","JOL","Study2","U",4513,0,"Ex2A"
"w10187856OS","JOL","Study2","U",2941,0,"Ex2A"
"w10190438ca","JOL","Study2","U",3968,0,"Ex2A"
"W10036695_HNF","JOL","Study2","F",2081,100,"Ex2A"
"W10062359_DTW","JOL","Study2","F",1792,100,"Ex2A"
"w10098434SM","JOL","Study2","F",19252,0,"Ex2A"
"W10114267_hmr","JOL","Study2","F",1729,100,"Ex2A"
"w10121050CP","JOL","Study2","F",3450,100,"Ex2A"
"w10134011AS","JOL","Study2","F",2898,100,"Ex2A"
"W10143491_AAC","JOL","Study2","F",5333,100,"Ex2A"
"w10154681_APL","JOL","Study2","F",2064,100,"Ex2A"
"w10171157_BML","JOL","Study2","F",3093,100,"Ex2A"
"w10174798_mbk","JOL","Study2","F",2848,100,"Ex2A"
"W10175044_se","JOL","Study2","F",3323,100,"Ex2A"
"w10177959_hrq","JOL","Study2","F",1110,100,"Ex2A"
"w10181717_AH","JOL","Study2","F",7670,100,"Ex2A"
"w10183183RB","JOL","Study2","F",5054,100,"Ex2A"
"w10187856OS","JOL","Study2","F",1920,0,"Ex2A"
"w10190438ca","JOL","Study2","F",2388,100,"Ex2A"
"W10036695_HNF","JOL","Study2","F",1796,100,"Ex2A"
"W10062359_DTW","JOL","Study2","F",1673,100,"Ex2A"
"w10098434SM","JOL","Study2","F",4696,0,"Ex2A"
"W10114267_hmr","JOL","Study2","F",2439,100,"Ex2A"
"w10121050CP","JOL","Study2","F",3837,100,"Ex2A"
"w10134011AS","JOL","Study2","F",14344,100,"Ex2A"
"W10143491_AAC","JOL","Study2","F",2365,100,"Ex2A"
"w10154681_APL","JOL","Study2","F",1685,100,"Ex2A"
"w10171157_BML","JOL","Study2","F",2784,100,"Ex2A"
"w10174798_mbk","JOL","Study2","F",3192,100,"Ex2A"
"W10175044_se","JOL","Study2","F",3627,100,"Ex2A"
"w10177959_hrq","JOL","Study2","F",1261,100,"Ex2A"
"w10181717_AH","JOL","Study2","F",3309,100,"Ex2A"
"w10183183RB","JOL","Study2","F",2671,100,"Ex2A"
"w10187856OS","JOL","Study2","F",2155,100,"Ex2A"
"w10190438ca","JOL","Study2","F",1821,100,"Ex2A"
"W10036695_HNF","JOL","Study2","U",2550,0,"Ex2A"
"W10062359_DTW","JOL","Study2","U",2073,0,"Ex2A"
"w10098434SM","JOL","Study2","U",1047,0,"Ex2A"
"W10114267_hmr","JOL","Study2","U",3127,0,"Ex2A"
"w10121050CP","JOL","Study2","U",2931,0,"Ex2A"
"w10134011AS","JOL","Study2","U",5098,0,"Ex2A"
"W10143491_AAC","JOL","Study2","U",3964,0,"Ex2A"
"w10154681_APL","JOL","Study2","U",2223,0,"Ex2A"
"w10171157_BML","JOL","Study2","U",6603,100,"Ex2A"
"w10174798_mbk","JOL","Study2","U",2629,0,"Ex2A"
"W10175044_se","JOL","Study2","U",13424,100,"Ex2A"
"w10177959_hrq","JOL","Study2","U",1316,0,"Ex2A"
"w10181717_AH","JOL","Study2","U",5447,0,"Ex2A"
"w10183183RB","JOL","Study2","U",2854,0,"Ex2A"
"w10187856OS","JOL","Study2","U",5691,0,"Ex2A"
"w10190438ca","JOL","Study2","U",7202,0,"Ex2A"
"W10036695_HNF","JOL","Study2","F",1881,100,"Ex2A"
"W10062359_DTW","JOL","Study2","F",1954,100,"Ex2A"
"w10098434SM","JOL","Study2","F",1935,0,"Ex2A"
"W10114267_hmr","JOL","Study2","F",1901,100,"Ex2A"
"w10121050CP","JOL","Study2","F",9079,100,"Ex2A"
"w10134011AS","JOL","Study2","F",2146,100,"Ex2A"
"W10143491_AAC","JOL","Study2","F",3950,100,"Ex2A"
"w10154681_APL","JOL","Study2","F",1946,100,"Ex2A"
"w10171157_BML","JOL","Study2","F",2410,100,"Ex2A"
"w10174798_mbk","JOL","Study2","F",2667,100,"Ex2A"
"W10175044_se","JOL","Study2","F",3255,100,"Ex2A"
"w10177959_hrq","JOL","Study2","F",1154,100,"Ex2A"
"w10181717_AH","JOL","Study2","F",5279,100,"Ex2A"
"w10183183RB","JOL","Study2","F",4426,0,"Ex2A"
"w10187856OS","JOL","Study2","F",2317,100,"Ex2A"
"w10190438ca","JOL","Study2","F",4062,100,"Ex2A"
"W10036695_HNF","JOL","Study2","F",3356,0,"Ex2A"
"W10062359_DTW","JOL","Study2","F",2501,100,"Ex2A"
"w10098434SM","JOL","Study2","F",70221,0,"Ex2A"
"W10114267_hmr","JOL","Study2","F",5358,100,"Ex2A"
"w10121050CP","JOL","Study2","F",2765,100,"Ex2A"
"w10134011AS","JOL","Study2","F",1987,100,"Ex2A"
"W10143491_AAC","JOL","Study2","F",2579,0,"Ex2A"
"w10154681_APL","JOL","Study2","F",8248,100,"Ex2A"
"w10171157_BML","JOL","Study2","F",2468,100,"Ex2A"
"w10174798_mbk","JOL","Study2","F",2552,100,"Ex2A"
"W10175044_se","JOL","Study2","F",4100,100,"Ex2A"
"w10177959_hrq","JOL","Study2","F",1358,100,"Ex2A"
"w10181717_AH","JOL","Study2","F",5197,0,"Ex2A"
"w10183183RB","JOL","Study2","F",3123,100,"Ex2A"
"w10187856OS","JOL","Study2","F",2025,100,"Ex2A"
"w10190438ca","JOL","Study2","F",2772,100,"Ex2A"
"W10036695_HNF","JOL","Study2","F",2777,100,"Ex2A"
"W10062359_DTW","JOL","Study2","F",2721,0,"Ex2A"
"w10098434SM","JOL","Study2","F",30197,0,"Ex2A"
"W10114267_hmr","JOL","Study2","F",4617,100,"Ex2A"
"w10121050CP","JOL","Study2","F",4501,0,"Ex2A"
"w10134011AS","JOL","Study2","F",2230,100,"Ex2A"
"W10143491_AAC","JOL","Study2","F",4405,0,"Ex2A"
"w10154681_APL","JOL","Study2","F",2594,100,"Ex2A"
"w10171157_BML","JOL","Study2","F",6317,0,"Ex2A"
"w10174798_mbk","JOL","Study2","F",2888,100,"Ex2A"
"W10175044_se","JOL","Study2","F",10754,100,"Ex2A"
"w10177959_hrq","JOL","Study2","F",1906,0,"Ex2A"
"w10181717_AH","JOL","Study2","F",4934,100,"Ex2A"
"w10183183RB","JOL","Study2","F",2787,0,"Ex2A"
"w10187856OS","JOL","Study2","F",3235,0,"Ex2A"
"w10190438ca","JOL","Study2","F",5428,100,"Ex2A"
"W10036695_HNF","JOL","Study2","F",2122,100,"Ex2A"
"W10062359_DTW","JOL","Study2","F",2362,0,"Ex2A"
"w10098434SM","JOL","Study2","F",2347,0,"Ex2A"
"W10114267_hmr","JOL","Study2","F",41213,100,"Ex2A"
"w10121050CP","JOL","Study2","F",4273,100,"Ex2A"
"w10134011AS","JOL","Study2","F",2162,100,"Ex2A"
"W10143491_AAC","JOL","Study2","F",2966,100,"Ex2A"
"w10154681_APL","JOL","Study2","F",2610,0,"Ex2A"
"w10171157_BML","JOL","Study2","F",3038,100,"Ex2A"
"w10174798_mbk","JOL","Study2","F",2463,100,"Ex2A"
"W10175044_se","JOL","Study2","F",1957,0,"Ex2A"
"w10177959_hrq","JOL","Study2","F",1316,0,"Ex2A"
"w10181717_AH","JOL","Study2","F",9107,100,"Ex2A"
"w10183183RB","JOL","Study2","F",4168,100,"Ex2A"
"w10187856OS","JOL","Study2","F",1837,100,"Ex2A"
"w10190438ca","JOL","Study2","F",7208,100,"Ex2A"
"W10036695_HNF","JOL","Study2","U",2824,0,"Ex2A"
"W10062359_DTW","JOL","Study2","U",2495,0,"Ex2A"
"w10098434SM","JOL","Study2","U",3246,0,"Ex2A"
"W10114267_hmr","JOL","Study2","U",4283,100,"Ex2A"
"w10121050CP","JOL","Study2","U",2679,0,"Ex2A"
"w10134011AS","JOL","Study2","U",2183,0,"Ex2A"
"W10143491_AAC","JOL","Study2","U",3964,0,"Ex2A"
"w10154681_APL","JOL","Study2","U",2084,0,"Ex2A"
"w10171157_BML","JOL","Study2","U",4577,100,"Ex2A"
"w10174798_mbk","JOL","Study2","U",5052,100,"Ex2A"
"W10175044_se","JOL","Study2","U",2365,0,"Ex2A"
"w10177959_hrq","JOL","Study2","U",1384,0,"Ex2A"
"w10181717_AH","JOL","Study2","U",4764,0,"Ex2A"
"w10183183RB","JOL","Study2","U",3797,0,"Ex2A"
"w10187856OS","JOL","Study2","U",1761,0,"Ex2A"
"w10190438ca","JOL","Study2","U",6548,0,"Ex2A"
"W10036695_HNF","JOL","Study2","U",2299,0,"Ex2A"
"W10062359_DTW","JOL","Study2","U",2202,0,"Ex2A"
"w10098434SM","JOL","Study2","U",2022,0,"Ex2A"
"W10114267_hmr","JOL","Study2","U",6657,0,"Ex2A"
"w10121050CP","JOL","Study2","U",1498,0,"Ex2A"
"w10134011AS","JOL","Study2","U",3362,0,"Ex2A"
"W10143491_AAC","JOL","Study2","U",3889,0,"Ex2A"
"w10154681_APL","JOL","Study2","U",3093,0,"Ex2A"
"w10171157_BML","JOL","Study2","U",6170,0,"Ex2A"
"w10174798_mbk","JOL","Study2","U",4596,100,"Ex2A"
"W10175044_se","JOL","Study2","U",1984,0,"Ex2A"
"w10177959_hrq","JOL","Study2","U",1979,0,"Ex2A"
"w10181717_AH","JOL","Study2","U",4306,0,"Ex2A"
"w10183183RB","JOL","Study2","U",4411,0,"Ex2A"
"w10187856OS","JOL","Study2","U",2508,0,"Ex2A"
"w10190438ca","JOL","Study2","U",3165,0,"Ex2A"
"W10036695_HNF","JOL","Study2","F",1985,100,"Ex2A"
"W10062359_DTW","JOL","Study2","F",1901,100,"Ex2A"
"w10098434SM","JOL","Study2","F",3412,0,"Ex2A"
"W10114267_hmr","JOL","Study2","F",2311,100,"Ex2A"
"w10121050CP","JOL","Study2","F",8168,100,"Ex2A"
"w10134011AS","JOL","Study2","F",2774,100,"Ex2A"
"W10143491_AAC","JOL","Study2","F",3609,100,"Ex2A"
"w10154681_APL","JOL","Study2","F",5443,0,"Ex2A"
"w10171157_BML","JOL","Study2","F",2279,100,"Ex2A"
"w10174798_mbk","JOL","Study2","F",2571,100,"Ex2A"
"W10175044_se","JOL","Study2","F",5831,100,"Ex2A"
"w10177959_hrq","JOL","Study2","F",1333,100,"Ex2A"
"w10181717_AH","JOL","Study2","F",4841,100,"Ex2A"
"w10183183RB","JOL","Study2","F",4670,100,"Ex2A"
"w10187856OS","JOL","Study2","F",2353,100,"Ex2A"
"w10190438ca","JOL","Study2","F",3883,100,"Ex2A"
"W10036695_HNF","JOL","Study2","M",79,0,"Ex2A"
"W10062359_DTW","JOL","Study2","M",3426,0,"Ex2A"
"w10098434SM","JOL","Study2","M",9959,0,"Ex2A"
"W10114267_hmr","JOL","Study2","M",1802,100,"Ex2A"
"w10121050CP","JOL","Study2","M",1946,100,"Ex2A"
"w10134011AS","JOL","Study2","M",2587,0,"Ex2A"
"W10143491_AAC","JOL","Study2","M",3691,100,"Ex2A"
"w10154681_APL","JOL","Study2","M",2397,0,"Ex2A"
"w10171157_BML","JOL","Study2","M",5312,100,"Ex2A"
"w10174798_mbk","JOL","Study2","M",2833,0,"Ex2A"
"W10175044_se","JOL","Study2","M",3876,100,"Ex2A"
"w10177959_hrq","JOL","Study2","M",1147,100,"Ex2A"
"w10181717_AH","JOL","Study2","M",10561,0,"Ex2A"
"w10183183RB","JOL","Study2","M",10855,0,"Ex2A"
"w10187856OS","JOL","Study2","M",2515,100,"Ex2A"
"w10190438ca","JOL","Study2","M",5559,100,"Ex2A"
"W10036695_HNF","JOL","Study2","F",3706,100,"Ex2A"
"W10062359_DTW","JOL","Study2","F",1814,0,"Ex2A"
"w10098434SM","JOL","Study2","F",1496,0,"Ex2A"
"W10114267_hmr","JOL","Study2","F",15949,0,"Ex2A"
"w10121050CP","JOL","Study2","F",2526,0,"Ex2A"
"w10134011AS","JOL","Study2","F",2669,100,"Ex2A"
"W10143491_AAC","JOL","Study2","F",9350,0,"Ex2A"
"w10154681_APL","JOL","Study2","F",2281,100,"Ex2A"
"w10171157_BML","JOL","Study2","F",2946,100,"Ex2A"
"w10174798_mbk","JOL","Study2","F",4941,100,"Ex2A"
"W10175044_se","JOL","Study2","F",1883,100,"Ex2A"
"w10177959_hrq","JOL","Study2","F",1364,100,"Ex2A"
"w10181717_AH","JOL","Study2","F",7485,100,"Ex2A"
"w10183183RB","JOL","Study2","F",11121,100,"Ex2A"
"w10187856OS","JOL","Study2","F",3277,100,"Ex2A"
"w10190438ca","JOL","Study2","F",1881,100,"Ex2A"
"W10036695_HNF","JOL","Study2","M",2288,0,"Ex2A"
"W10062359_DTW","JOL","Study2","M",2640,0,"Ex2A"
"w10098434SM","JOL","Study2","M",1895,0,"Ex2A"
"W10114267_hmr","JOL","Study2","M",1891,0,"Ex2A"
"w10121050CP","JOL","Study2","M",2260,0,"Ex2A"
"w10134011AS","JOL","Study2","M",7384,0,"Ex2A"
"W10143491_AAC","JOL","Study2","M",74582,0,"Ex2A"
"w10154681_APL","JOL","Study2","M",3658,0,"Ex2A"
"w10171157_BML","JOL","Study2","M",5524,0,"Ex2A"
"w10174798_mbk","JOL","Study2","M",2654,0,"Ex2A"
"W10175044_se","JOL","Study2","M",8100,100,"Ex2A"
"w10177959_hrq","JOL","Study2","M",1675,0,"Ex2A"
"w10181717_AH","JOL","Study2","M",3915,0,"Ex2A"
"w10183183RB","JOL","Study2","M",4922,0,"Ex2A"
"w10187856OS","JOL","Study2","M",1601,0,"Ex2A"
"w10190438ca","JOL","Study2","M",2546,0,"Ex2A"
"W10036695_HNF","JOL","Study2","U",8374,0,"Ex2A"
"W10062359_DTW","JOL","Study2","U",3052,0,"Ex2A"
"w10098434SM","JOL","Study2","U",1578,0,"Ex2A"
"W10114267_hmr","JOL","Study2","U",2925,100,"Ex2A"
"w10121050CP","JOL","Study2","U",1976,0,"Ex2A"
"w10134011AS","JOL","Study2","U",3916,0,"Ex2A"
"W10143491_AAC","JOL","Study2","U",4115,0,"Ex2A"
"w10154681_APL","JOL","Study2","U",3404,0,"Ex2A"
"w10171157_BML","JOL","Study2","U",6760,100,"Ex2A"
"w10174798_mbk","JOL","Study2","U",1615,0,"Ex2A"
"W10175044_se","JOL","Study2","U",16499,0,"Ex2A"
"w10177959_hrq","JOL","Study2","U",1501,0,"Ex2A"
"w10181717_AH","JOL","Study2","U",3572,0,"Ex2A"
"w10183183RB","JOL","Study2","U",4179,0,"Ex2A"
"w10187856OS","JOL","Study2","U",1500,0,"Ex2A"
"w10190438ca","JOL","Study2","U",2854,0,"Ex2A"
"W10036695_HNF","JOL","Study2","M",3522,0,"Ex2A"
"W10062359_DTW","JOL","Study2","M",2237,0,"Ex2A"
"w10098434SM","JOL","Study2","M",1020,0,"Ex2A"
"W10114267_hmr","JOL","Study2","M",15437,0,"Ex2A"
"w10121050CP","JOL","Study2","M",2543,0,"Ex2A"
"w10134011AS","JOL","Study2","M",2383,0,"Ex2A"
"W10143491_AAC","JOL","Study2","M",1761,0,"Ex2A"
"w10154681_APL","JOL","Study2","M",2019,0,"Ex2A"
"w10171157_BML","JOL","Study2","M",3377,0,"Ex2A"
"w10174798_mbk","JOL","Study2","M",2082,0,"Ex2A"
"W10175044_se","JOL","Study2","M",17324,100,"Ex2A"
"w10177959_hrq","JOL","Study2","M",1061,0,"Ex2A"
"w10181717_AH","JOL","Study2","M",4352,0,"Ex2A"
"w10183183RB","JOL","Study2","M",2515,0,"Ex2A"
"w10187856OS","JOL","Study2","M",2018,0,"Ex2A"
